location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Schildergasse (West), Köln;2019-02-28 21:00:00 +0100;Thursday;1249;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-02-28 22:00:00 +0100;Thursday;774;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-02-28 23:00:00 +0100;Thursday;636;9;cloudy;
Schildergasse (West), Köln;2019-03-01 00:00:00 +0100;Friday;448;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-01 01:00:00 +0100;Friday;234;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-01 02:00:00 +0100;Friday;135;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-01 03:00:00 +0100;Friday;77;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-01 04:00:00 +0100;Friday;70;9;rain;
Schildergasse (West), Köln;2019-03-01 05:00:00 +0100;Friday;50;8;rain;
Schildergasse (West), Köln;2019-03-01 06:00:00 +0100;Friday;144;8;rain;
Schildergasse (West), Köln;2019-03-01 07:00:00 +0100;Friday;347;8;rain;
Schildergasse (West), Köln;2019-03-01 08:00:00 +0100;Friday;597;8;rain;
Schildergasse (West), Köln;2019-03-01 09:00:00 +0100;Friday;1494;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-01 10:00:00 +0100;Friday;3095;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-01 11:00:00 +0100;Friday;5194;7;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-01 12:00:00 +0100;Friday;6546;7;fog;
Schildergasse (West), Köln;2019-03-01 13:00:00 +0100;Friday;7207;7;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-01 14:00:00 +0100;Friday;6382;7;cloudy;
Schildergasse (West), Köln;2019-03-01 15:00:00 +0100;Friday;7403;7;cloudy;
Schildergasse (West), Köln;2019-03-01 16:00:00 +0100;Friday;7138;7;cloudy;
Schildergasse (West), Köln;2019-03-01 17:00:00 +0100;Friday;6236;7;cloudy;
Schildergasse (West), Köln;2019-03-01 18:00:00 +0100;Friday;5551;6;cloudy;
Schildergasse (West), Köln;2019-03-01 19:00:00 +0100;Friday;4116;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-01 20:00:00 +0100;Friday;2137;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-01 21:00:00 +0100;Friday;1141;7;cloudy;
Schildergasse (West), Köln;2019-03-01 22:00:00 +0100;Friday;722;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-01 23:00:00 +0100;Friday;568;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 00:00:00 +0100;Saturday;497;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 01:00:00 +0100;Saturday;403;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 02:00:00 +0100;Saturday;396;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 03:00:00 +0100;Saturday;196;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 04:00:00 +0100;Saturday;109;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 05:00:00 +0100;Saturday;90;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 06:00:00 +0100;Saturday;143;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 07:00:00 +0100;Saturday;346;6;cloudy;
Schildergasse (West), Köln;2019-03-02 08:00:00 +0100;Saturday;549;6;cloudy;
Schildergasse (West), Köln;2019-03-02 09:00:00 +0100;Saturday;1450;6;cloudy;
Schildergasse (West), Köln;2019-03-02 10:00:00 +0100;Saturday;5079;7;cloudy;
Schildergasse (West), Köln;2019-03-02 11:00:00 +0100;Saturday;6984;8;cloudy;
Schildergasse (West), Köln;2019-03-02 12:00:00 +0100;Saturday;7593;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-02 13:00:00 +0100;Saturday;10088;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-02 14:00:00 +0100;Saturday;11006;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-02 15:00:00 +0100;Saturday;11306;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-02 16:00:00 +0100;Saturday;9628;12;cloudy;
Schildergasse (West), Köln;2019-03-02 17:00:00 +0100;Saturday;8676;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-02 18:00:00 +0100;Saturday;6501;11;cloudy;
Schildergasse (West), Köln;2019-03-02 19:00:00 +0100;Saturday;4606;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 20:00:00 +0100;Saturday;2635;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 21:00:00 +0100;Saturday;1471;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 22:00:00 +0100;Saturday;1196;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-02 23:00:00 +0100;Saturday;1040;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 00:00:00 +0100;Sunday;927;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 01:00:00 +0100;Sunday;647;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 02:00:00 +0100;Sunday;554;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 03:00:00 +0100;Sunday;242;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 04:00:00 +0100;Sunday;150;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 05:00:00 +0100;Sunday;116;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 06:00:00 +0100;Sunday;77;10;cloudy;
Schildergasse (West), Köln;2019-03-03 07:00:00 +0100;Sunday;81;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 08:00:00 +0100;Sunday;121;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-03 09:00:00 +0100;Sunday;407;10;cloudy;
Schildergasse (West), Köln;2019-03-03 10:00:00 +0100;Sunday;857;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-03 11:00:00 +0100;Sunday;2031;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-03 12:00:00 +0100;Sunday;3497;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-03 13:00:00 +0100;Sunday;4995;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-03 14:00:00 +0100;Sunday;4118;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-03 15:00:00 +0100;Sunday;3701;13;cloudy;
Schildergasse (West), Köln;2019-03-03 16:00:00 +0100;Sunday;2229;13;cloudy;
Schildergasse (West), Köln;2019-03-03 17:00:00 +0100;Sunday;2269;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-03 18:00:00 +0100;Sunday;1970;13;cloudy;
Schildergasse (West), Köln;2019-03-03 19:00:00 +0100;Sunday;1439;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 20:00:00 +0100;Sunday;1150;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 21:00:00 +0100;Sunday;911;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-03 22:00:00 +0100;Sunday;631;12;cloudy;
Schildergasse (West), Köln;2019-03-03 23:00:00 +0100;Sunday;339;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 00:00:00 +0100;Monday;300;12;fog;
Schildergasse (West), Köln;2019-03-04 01:00:00 +0100;Monday;182;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 02:00:00 +0100;Monday;141;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 03:00:00 +0100;Monday;124;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 04:00:00 +0100;Monday;43;13;cloudy;
Schildergasse (West), Köln;2019-03-04 05:00:00 +0100;Monday;88;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 06:00:00 +0100;Monday;194;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 07:00:00 +0100;Monday;152;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 08:00:00 +0100;Monday;410;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-04 09:00:00 +0100;Monday;1381;10;fog;
Schildergasse (West), Köln;2019-03-04 10:00:00 +0100;Monday;2945;11;fog;
Schildergasse (West), Köln;2019-03-04 11:00:00 +0100;Monday;3776;11;wind;
Schildergasse (West), Köln;2019-03-04 12:00:00 +0100;Monday;4927;12;wind;
Schildergasse (West), Köln;2019-03-04 13:00:00 +0100;Monday;4125;10;rain;
Schildergasse (West), Köln;2019-03-04 14:00:00 +0100;Monday;4848;7;rain;
Schildergasse (West), Köln;2019-03-04 15:00:00 +0100;Monday;4691;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-04 16:00:00 +0100;Monday;5151;9;cloudy;
Schildergasse (West), Köln;2019-03-04 17:00:00 +0100;Monday;3720;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-04 18:00:00 +0100;Monday;4150;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-04 19:00:00 +0100;Monday;3239;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 20:00:00 +0100;Monday;1999;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 21:00:00 +0100;Monday;1434;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 22:00:00 +0100;Monday;582;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-04 23:00:00 +0100;Monday;301;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 00:00:00 +0100;Tuesday;190;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 01:00:00 +0100;Tuesday;116;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 02:00:00 +0100;Tuesday;83;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 03:00:00 +0100;Tuesday;65;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 04:00:00 +0100;Tuesday;85;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 05:00:00 +0100;Tuesday;90;5;cloudy;
Schildergasse (West), Köln;2019-03-05 06:00:00 +0100;Tuesday;217;5;cloudy;
Schildergasse (West), Köln;2019-03-05 07:00:00 +0100;Tuesday;421;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 08:00:00 +0100;Tuesday;632;5;fog;
Schildergasse (West), Köln;2019-03-05 09:00:00 +0100;Tuesday;1136;4;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 10:00:00 +0100;Tuesday;2364;5;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 11:00:00 +0100;Tuesday;3818;6;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 12:00:00 +0100;Tuesday;5151;7;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 13:00:00 +0100;Tuesday;5479;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 14:00:00 +0100;Tuesday;5876;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 15:00:00 +0100;Tuesday;6335;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 16:00:00 +0100;Tuesday;6530;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 17:00:00 +0100;Tuesday;6162;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 18:00:00 +0100;Tuesday;5180;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-05 19:00:00 +0100;Tuesday;3674;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 20:00:00 +0100;Tuesday;1524;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 21:00:00 +0100;Tuesday;444;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 22:00:00 +0100;Tuesday;322;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-05 23:00:00 +0100;Tuesday;175;5;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 00:00:00 +0100;Wednesday;80;6;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 01:00:00 +0100;Wednesday;44;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 02:00:00 +0100;Wednesday;41;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 03:00:00 +0100;Wednesday;15;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 04:00:00 +0100;Wednesday;33;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 05:00:00 +0100;Wednesday;92;7;cloudy;
Schildergasse (West), Köln;2019-03-06 06:00:00 +0100;Wednesday;328;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 07:00:00 +0100;Wednesday;509;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 08:00:00 +0100;Wednesday;953;7;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 09:00:00 +0100;Wednesday;1479;7;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 10:00:00 +0100;Wednesday;2782;9;cloudy;
Schildergasse (West), Köln;2019-03-06 11:00:00 +0100;Wednesday;4209;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 12:00:00 +0100;Wednesday;5383;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 13:00:00 +0100;Wednesday;5888;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 14:00:00 +0100;Wednesday;5761;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 15:00:00 +0100;Wednesday;5838;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 16:00:00 +0100;Wednesday;5937;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 17:00:00 +0100;Wednesday;5645;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 18:00:00 +0100;Wednesday;5023;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-06 19:00:00 +0100;Wednesday;3466;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 20:00:00 +0100;Wednesday;1471;12;cloudy;
Schildergasse (West), Köln;2019-03-06 21:00:00 +0100;Wednesday;479;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 22:00:00 +0100;Wednesday;279;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-06 23:00:00 +0100;Wednesday;129;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 00:00:00 +0100;Thursday;55;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 01:00:00 +0100;Thursday;26;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 02:00:00 +0100;Thursday;22;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 03:00:00 +0100;Thursday;31;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 04:00:00 +0100;Thursday;25;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 05:00:00 +0100;Thursday;55;12;cloudy;
Schildergasse (West), Köln;2019-03-07 06:00:00 +0100;Thursday;211;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 07:00:00 +0100;Thursday;384;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 08:00:00 +0100;Thursday;906;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 09:00:00 +0100;Thursday;1435;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 10:00:00 +0100;Thursday;2663;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 11:00:00 +0100;Thursday;3788;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 12:00:00 +0100;Thursday;4829;10;cloudy;
Schildergasse (West), Köln;2019-03-07 13:00:00 +0100;Thursday;5756;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 14:00:00 +0100;Thursday;5311;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 15:00:00 +0100;Thursday;5870;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 16:00:00 +0100;Thursday;5920;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 17:00:00 +0100;Thursday;6410;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 18:00:00 +0100;Thursday;5468;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-07 19:00:00 +0100;Thursday;3784;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 20:00:00 +0100;Thursday;1609;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 21:00:00 +0100;Thursday;552;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 22:00:00 +0100;Thursday;312;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-07 23:00:00 +0100;Thursday;128;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 00:00:00 +0100;Friday;44;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 01:00:00 +0100;Friday;23;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 02:00:00 +0100;Friday;25;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 03:00:00 +0100;Friday;26;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 04:00:00 +0100;Friday;15;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 05:00:00 +0100;Friday;44;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 06:00:00 +0100;Friday;147;6;rain;
Schildergasse (West), Köln;2019-03-08 07:00:00 +0100;Friday;429;6;rain;
Schildergasse (West), Köln;2019-03-08 08:00:00 +0100;Friday;874;6;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 09:00:00 +0100;Friday;1615;7;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 10:00:00 +0100;Friday;2991;7;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 11:00:00 +0100;Friday;4302;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 12:00:00 +0100;Friday;5517;8;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 13:00:00 +0100;Friday;6288;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 14:00:00 +0100;Friday;6927;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 15:00:00 +0100;Friday;7080;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 16:00:00 +0100;Friday;7786;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 17:00:00 +0100;Friday;8116;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 18:00:00 +0100;Friday;7185;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-08 19:00:00 +0100;Friday;5396;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 20:00:00 +0100;Friday;2595;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 21:00:00 +0100;Friday;1100;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 22:00:00 +0100;Friday;689;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-08 23:00:00 +0100;Friday;458;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 00:00:00 +0100;Saturday;199;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 01:00:00 +0100;Saturday;99;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 02:00:00 +0100;Saturday;35;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 03:00:00 +0100;Saturday;42;8;rain;
Schildergasse (West), Köln;2019-03-09 04:00:00 +0100;Saturday;30;8;rain;
Schildergasse (West), Köln;2019-03-09 05:00:00 +0100;Saturday;31;8;rain;
Schildergasse (West), Köln;2019-03-09 06:00:00 +0100;Saturday;91;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 07:00:00 +0100;Saturday;152;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 08:00:00 +0100;Saturday;470;9;cloudy;
Schildergasse (West), Köln;2019-03-09 09:00:00 +0100;Saturday;1409;9;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-09 10:00:00 +0100;Saturday;4125;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-09 11:00:00 +0100;Saturday;7205;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-09 12:00:00 +0100;Saturday;9077;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-09 13:00:00 +0100;Saturday;11065;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-03-09 14:00:00 +0100;Saturday;12619;13;wind;
Schildergasse (West), Köln;2019-03-09 15:00:00 +0100;Saturday;12802;13;wind;
Schildergasse (West), Köln;2019-03-09 16:00:00 +0100;Saturday;13211;10;rain;
Schildergasse (West), Köln;2019-03-09 17:00:00 +0100;Saturday;10925;11;rain;
Schildergasse (West), Köln;2019-03-09 18:00:00 +0100;Saturday;9690;10;wind;
Schildergasse (West), Köln;2019-03-09 19:00:00 +0100;Saturday;6600;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 20:00:00 +0100;Saturday;2817;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 21:00:00 +0100;Saturday;1109;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 22:00:00 +0100;Saturday;807;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-09 23:00:00 +0100;Saturday;394;9;cloudy;
Schildergasse (West), Köln;2019-03-10 00:00:00 +0100;Sunday;202;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-10 01:00:00 +0100;Sunday;163;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-10 02:00:00 +0100;Sunday;102;9;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-10 03:00:00 +0100;Sunday;99;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-10 04:00:00 +0100;Sunday;45;8;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-10 05:00:00 +0100;Sunday;30;7;partly-cloudy-night;
Schildergasse (West), Köln;2019-03-10 06:00:00 +0100;Sunday;38;6;rain;
Schildergasse (West), Köln;2019-03-10 07:00:00 +0100;Sunday;31;6;rain;
Schildergasse (West), Köln;2019-03-10 08:00:00 +0100;Sunday;44;6;rain;
Schildergasse (West), Köln;2019-03-10 09:00:00 +0100;Sunday;222;9;rain;
Schildergasse (West), Köln;2019-03-10 10:00:00 +0100;Sunday;369;10;rain;
Schildergasse (West), Köln;2019-03-10 11:00:00 +0100;Sunday;666;12;rain;
Schildergasse (West), Köln;2019-03-10 12:00:00 +0100;Sunday;919;12;rain;
Schildergasse (West), Köln;2019-03-10 13:00:00 +0100;Sunday;905;13;wind;
Schildergasse (West), Köln;2019-03-10 14:00:00 +0100;Sunday;1128;12;wind;
Schildergasse (West), Köln;2019-03-10 15:00:00 +0100;Sunday;1150;11;wind;
